Week,Punter,Team,Punts,Punt Yards,Blocks,Touchbacks,Fair Catches,Out-of_Bounds,50+,60+,70+,Under 20,Under 10,Under 5,1 Yd Line,Returns,Return Yards,Holds,Misses,First Downs,TD,Fumbles,Int,Conduct
9,J.Berry,PIT,3,123,0,0,2,0,0,0,0,1,0,0,0,1,9,3,1,0,0,0,0,0
9,P.O'Donnell,CHI,5,200,0,0,1,0,1,1,0,4,0,0,0,2,13,5,0,0,0,0,0,0
9,C.Schmidt,BUF,5,188,0,0,1,2,0,0,0,1,0,0,0,2,48,1,0,0,0,0,0,0
9,B.Anger,TB,5,231,0,0,2,1,1,0,0,2,1,0,0,1,12,4,0,0,0,0,0,0
9,M.Palardy,CAR,4,200,0,0,1,0,2,0,0,1,0,0,0,2,15,6,0,0,0,0,0,0
9,B.Colquitt,CLE,1,39,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
9,D.Colquitt,KC,2,63,0,0,1,0,0,0,0,2,1,0,0,1,1,5,1,0,0,0,0,0
9,M.Haack,MIA,9,402,0,0,6,0,2,0,0,7,0,0,0,2,17,2,0,0,0,0,0,0
9,L.Edwards,NYJ,6,277,0,0,3,0,2,1,0,1,1,0,0,3,37,2,1,0,0,0,0,0
9,S.Martin,DET,5,222,0,0,4,0,1,0,0,1,0,0,0,1,24,3,0,0,0,0,0,0
9,M.Wile,MIN,4,163,0,0,2,0,0,0,0,3,2,2,1,0,0,3,0,0,0,0,0,0
9,M.Bosher,ATL,2,103,0,0,1,0,1,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0
9,T.Way,WAS,5,245,0,0,3,0,3,1,0,4,0,0,0,1,4,2,0,0,0,0,0,0
9,C.Wadman,DEN,5,236,0,0,0,3,2,0,0,1,0,0,0,2,16,3,2,0,0,0,0,0
9,T.Daniel,HOU,6,307,0,0,0,0,4,1,0,4,0,0,0,6,17,3,1,0,0,0,0,0
9,M.Dickson,SEA,6,317,0,0,0,2,4,1,0,4,1,0,0,4,17,3,1,0,0,0,0,0
9,D.Jones,LAC,6,258,0,0,0,3,1,0,0,2,0,0,0,3,4,1,2,0,0,0,0,0
9,J.Hekker,LA,1,47,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
9,T.Morstead,NO,2,67,0,0,1,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0
9,R.Allen,NE,3,149,0,0,0,2,2,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0
9,J.Scott,GB,5,210,0,0,4,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0
9,C.Jones,DAL,3,134,0,0,2,0,0,0,0,0,0,0,0,4,20,2,1,0,0,0,0,0
9,B.Kern,TEN,1,45,0,0,0,0,0,0,0,1,0,0,0,1,7,4,1,0,0,0,0,0
10,M.Palardy,CAR,5,205,0,0,3,0,0,0,0,2,1,0,0,1,10,3,0,0,0,0,0,0
10,J.Berry,PIT,2,80,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0
10,S.Martin,DET,4,156,0,0,2,0,1,0,0,1,1,0,0,1,18,2,0,0,0,0,0,0
10,P.O'Donnell,CHI,3,144,0,1,0,0,2,0,0,1,1,0,0,1,11,2,4,0,0,0,0,0
10,K.Huber,CIN,4,157,0,0,3,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0
10,M.Bosher,ATL,3,118,0,0,2,0,0,0,0,2,1,0,0,1,6,2,0,0,0,0,0,0
10,B.Colquitt,CLE,4,187,0,0,2,0,2,0,0,3,0,0,0,1,5,4,0,0,0,0,0,0
10,M.Haack,MIA,2,77,0,1,0,0,0,0,0,0,0,0,0,1,19,4,0,0,0,0,0,0
10,J.Scott,GB,1,37,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0
10,R.Sanchez,IND,3,138,0,0,1,0,1,0,0,1,1,1,0,1,1,3,1,0,0,0,0,0
10,L.Cooke,JAX,3,138,0,0,1,1,1,0,0,2,1,0,0,1,6,4,1,0,0,0,0,0
10,A.Lee,ARI,5,247,0,1,0,2,2,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0
10,D.Colquitt,KC,5,233,0,1,1,0,2,0,0,3,1,0,0,3,8,4,0,0,0,0,0,0
10,L.Edwards,NYJ,7,312,0,0,0,1,3,1,0,1,0,0,0,5,59,2,0,0,0,0,0,0
10,C.Schmidt,BUF,4,174,0,1,2,0,1,0,0,1,0,0,0,1,15,7,0,0,0,0,0,0
10,T.Way,WAS,5,247,0,0,2,0,3,0,0,4,2,1,0,1,8,4,0,0,0,0,0,0
10,B.Anger,TB,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
10,R.Allen,NE,6,298,0,1,1,0,3,1,0,2,1,0,0,3,42,2,1,0,0,0,0,0
10,B.Kern,TEN,5,241,0,0,1,1,3,0,0,2,1,0,0,2,30,6,0,0,0,0,0,0
10,J.Townsend,OAK,3,162,0,0,1,0,3,0,0,1,0,0,0,2,15,2,0,1,0,0,0,0
10,D.Jones,LAC,4,171,0,0,1,0,0,0,0,1,0,0,0,3,8,4,0,0,0,0,0,0
10,M.Dickson,SEA,3,165,0,0,0,0,2,1,0,1,1,1,0,2,22,5,0,0,0,0,0,0
10,J.Hekker,LA,2,89,0,0,0,1,1,0,0,1,0,0,0,1,9,6,0,0,0,0,0,0
10,C.Johnston,PHI,2,88,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0
10,C.Jones,DAL,4,163,0,0,0,0,0,0,0,0,0,0,0,3,21,5,1,0,0,0,0,0
10,B.Pinion,SF,3,133,0,0,1,0,0,0,0,1,0,0,0,1,7,5,0,0,0,0,0,0
10,R.Dixon,NYG,5,238,0,0,1,0,2,0,0,3,1,0,0,2,24,5,0,0,0,0,0,0
11,M.Dickson,SEA,4,208,0,0,0,1,3,0,0,0,0,0,0,3,31,5,0,0,0,0,0,0
11,J.Scott,GB,6,284,0,1,4,0,1,1,0,2,1,1,0,0,0,4,1,0,0,0,0,0
11,M.Bosher,ATL,2,62,0,0,2,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0
11,C.Jones,DAL,3,133,0,0,3,0,1,0,0,1,0,0,0,6,40,4,1,0,0,0,0,0
11,K.Huber,CIN,6,251,0,0,3,0,1,0,0,1,0,0,0,2,14,3,1,0,0,0,0,0
11,S.Koch,BAL,4,157,0,0,2,0,0,0,0,2,1,0,0,2,46,4,0,0,0,0,0,0
11,M.Wile,MIN,4,178,0,0,2,0,1,0,0,2,0,0,0,1,11,2,0,0,0,0,0,0
11,P.O'Donnell,CHI,2,71,0,0,0,0,0,0,0,1,0,0,0,1,10,3,0,0,0,0,0,0
11,S.Martin,DET,6,281,0,1,1,1,3,0,0,3,3,1,0,1,-1,4,0,0,0,0,0,0
11,M.Palardy,CAR,5,222,0,0,4,0,1,0,0,1,0,0,0,1,10,1,2,0,0,0,0,0
11,R.Sanchez,IND,3,142,0,0,1,0,1,0,0,3,1,0,0,0,0,6,0,0,0,0,0,0
11,B.Kern,TEN,6,296,0,0,2,1,4,0,0,3,0,0,0,3,65,2,0,0,0,0,0,0
11,B.Anger,TB,1,44,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0
11,R.Dixon,NYG,4,166,0,1,1,0,1,0,0,1,0,0,0,1,10,5,0,0,0,0,0,0
11,T.Way,WAS,5,202,0,0,2,1,1,0,0,2,1,1,0,1,16,3,1,0,0,0,0,0
11,T.Daniel,HOU,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
11,J.Townsend,OAK,8,361,0,2,2,0,2,1,0,1,0,0,0,4,38,5,0,0,0,0,0,0
11,A.Lee,ARI,8,418,0,1,1,1,6,1,0,2,2,1,0,4,31,3,0,0,0,0,0,0
11,C.Wadman,DEN,5,224,0,1,2,0,1,0,0,2,1,0,0,1,2,3,0,1,0,0,0,0
11,D.Jones,LAC,2,78,0,0,2,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0
11,C.Johnston,PHI,4,159,0,0,2,0,0,0,0,2,0,0,0,2,13,1,0,0,0,0,0,0
11,T.Morstead,NO,2,99,0,0,0,1,1,0,0,0,0,0,0,1,-2,8,0,0,0,0,0,0
11,L.Cooke,JAX,9,415,0,3,2,0,3,0,0,1,0,0,0,3,13,4,0,0,0,0,0,0
11,J.Berry,PIT,6,306,0,1,2,0,3,1,0,1,1,0,0,2,36,2,0,0,0,0,0,0
11,D.Colquitt,KC,3,142,0,0,1,0,1,0,0,2,0,0,0,1,-3,6,1,0,0,0,0,0
11,J.Hekker,LA,4,222,0,0,0,0,3,1,0,3,2,0,0,3,22,6,1,0,0,0,0,0
12,S.Martin,DET,5,227,0,0,0,0,2,0,0,1,0,0,0,4,46,2,0,0,0,0,0,0
12,P.O'Donnell,CHI,5,235,0,1,1,0,3,0,0,3,0,0,0,3,25,2,0,0,0,0,0,0
12,T.Way,WAS,5,228,0,0,2,1,3,0,0,4,3,1,0,0,0,3,1,0,0,0,0,0
12,C.Jones,DAL,6,287,0,0,3,1,5,0,0,2,2,1,0,6,119,5,0,0,0,0,0,0
12,M.Bosher,ATL,2,96,0,0,1,0,1,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0
12,T.Morstead,NO,3,144,0,1,2,0,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0
12,J.Townsend,OAK,6,268,0,0,1,0,2,0,0,1,0,0,0,4,79,3,0,0,0,0,0,0
12,S.Koch,BAL,2,94,0,0,0,0,1,0,0,1,1,0,0,1,-3,4,0,0,0,0,0,0
12,C.Schmidt,BUF,7,314,0,1,1,1,2,0,0,2,2,2,1,2,33,4,0,0,0,0,0,0
12,L.Cooke,JAX,6,287,0,0,1,1,3,0,0,3,1,0,0,3,13,3,1,0,0,0,0,0
12,M.Dickson,SEA,3,158,0,0,0,0,2,1,0,0,0,0,0,2,19,6,0,0,0,0,0,0
12,M.Palardy,CAR,1,55,0,0,1,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0
12,K.Huber,CIN,2,99,0,0,0,0,1,0,0,1,1,0,0,2,6,2,1,0,0,0,0,0
12,B.Colquitt,CLE,4,188,0,0,0,0,1,0,0,1,1,0,0,3,57,5,0,0,0,0,0,0
12,R.Sanchez,IND,3,103,0,0,2,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0
12,M.Haack,MIA,6,285,0,0,3,0,3,1,0,3,1,0,0,3,14,4,0,0,0,0,0,0
12,L.Edwards,NYJ,5,222,0,1,0,1,1,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0
12,R.Allen,NE,4,184,0,1,0,2,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,0
12,C.Johnston,PHI,4,201,0,1,1,0,2,0,0,2,1,0,0,2,25,3,0,0,0,0,0,0
12,R.Dixon,NYG,3,133,0,0,0,0,1,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0
12,B.Pinion,SF,6,260,0,0,3,1,2,0,0,3,0,0,0,1,6,1,1,0,0,0,0,0
12,B.Anger,TB,5,230,0,0,2,1,1,0,0,2,0,0,0,2,6,5,0,0,0,0,0,0
12,D.Jones,LAC,2,105,0,0,0,0,2,0,0,1,0,0,0,1,26,7,0,0,0,0,0,0
12,A.Lee,ARI,5,246,0,1,2,0,3,1,0,0,0,0,0,2,28,2,1,0,0,0,0,0
12,C.Wadman,DEN,6,282,0,0,2,1,3,0,0,1,1,1,0,2,6,4,0,0,0,0,0,0
12,J.Berry,PIT,3,133,0,0,2,0,1,0,0,2,0,0,0,1,6,3,0,0,0,0,0,0
12,M.Wile,MIN,4,183,0,0,1,0,2,0,0,1,0,0,0,3,36,4,2,0,0,0,0,0
12,J.Scott,GB,6,276,0,1,1,1,2,0,0,3,1,0,0,2,20,3,0,0,0,0,0,0
12,T.Daniel,HOU,5,224,0,1,2,0,2,0,0,2,1,0,0,2,19,6,0,0,0,0,0,0
12,B.Kern,TEN,6,298,0,0,1,1,4,0,0,2,0,0,0,3,37,3,0,0,0,0,0,0
13,T.Morstead,NO,4,206,0,1,1,1,3,0,0,1,1,1,1,1,8,2,0,0,0,0,0,0
13,C.Jones,DAL,3,153,0,0,3,1,6,0,0,1,0,0,0,3,21,3,0,0,0,0,0,0
13,M.Bosher,ATL,5,252,0,1,3,0,4,0,0,3,0,0,0,1,4,1,0,0,0,0,0,0
13,S.Koch,BAL,3,142,0,1,1,0,1,1,0,1,0,0,0,1,18,5,0,1,0,0,0,0
13,C.Wadman,DEN,6,260,0,0,2,2,2,0,0,4,1,0,0,2,4,4,1,0,0,0,0,0
13,K.Huber,CIN,7,303,0,1,0,1,3,1,0,1,0,0,0,3,6,2,0,0,0,0,0,0
13,S.Martin,DET,6,286,0,0,1,0,3,0,0,2,1,0,0,3,18,4,0,0,0,0,0,0
13,J.Hekker,LA,3,151,0,1,1,0,2,0,0,1,1,1,0,0,0,6,0,0,0,0,0,0
13,J.Scott,GB,7,339,0,2,0,0,4,0,0,2,0,0,0,3,14,3,1,0,0,0,0,0
13,A.Lee,ARI,6,269,0,0,1,0,2,1,0,3,1,0,0,2,25,4,0,0,0,0,0,0
13,B.Colquitt,CLE,2,91,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13,T.Daniel,HOU,3,114,0,0,2,0,1,0,0,3,2,0,0,0,0,6,0,0,0,0,0,0
13,R.Sanchez,IND,6,298,0,2,3,0,4,0,0,3,0,0,0,1,8,0,0,0,0,0,0,0
13,L.Cooke,JAX,7,329,0,0,3,2,4,0,0,2,1,0,0,2,13,2,0,0,0,0,0,0
13,M.Darr,BUF,4,183,0,0,0,1,2,0,0,2,0,0,0,2,6,1,2,0,0,0,0,0
13,M.Haack,MIA,7,320,0,0,3,0,3,0,0,2,1,1,0,1,0,3,0,0,0,0,0,0
13,P.O'Donnell,CHI,6,303,0,0,1,0,3,1,0,1,0,0,0,3,36,5,0,0,0,0,0,0
13,R.Dixon,NYG,7,310,0,0,2,1,3,0,0,1,1,1,0,2,15,5,0,0,0,0,0,0
13,D.Jones,LAC,4,145,0,0,2,0,1,0,0,1,0,0,0,2,9,3,1,0,0,0,0,0
13,J.Berry,PIT,4,204,0,0,1,1,2,1,0,2,0,0,0,1,73,4,1,0,0,0,0,0
13,B.Anger,TB,6,267,0,1,1,1,3,0,0,2,0,0,0,2,6,4,0,0,0,0,0,0
13,M.Palardy,CAR,2,113,0,1,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
13,J.Townsend,OAK,2,61,0,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0
13,D.Colquitt,KC,3,123,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
13,B.Kern,TEN,6,266,1,1,2,2,2,0,0,1,0,0,0,1,4,4,0,0,0,0,0,0
13,L.Edwards,NYJ,6,267,0,2,2,1,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0
13,M.Wile,MIN,5,228,0,0,1,1,1,0,0,2,0,0,0,3,29,2,1,0,0,0,0,0
13,R.Allen,NE,4,166,0,1,1,1,1,0,0,2,0,0,0,1,4,4,1,0,0,0,0,0
13,B.Pinion,SF,5,202,0,0,4,0,0,0,0,2,0,0,0,1,-4,2,0,0,0,0,0,0
13,M.Dickson,SEA,4,199,0,0,1,0,2,0,0,1,1,0,0,3,13,5,1,0,0,0,0,0
13,T.Way,WAS,6,290,0,0,3,0,3,0,0,2,0,0,0,3,19,3,0,0,0,0,0,0
13,C.Johnston,PHI,2,93,0,0,1,0,1,0,0,1,0,0,0,1,1,4,0,0,0,0,0,0
14,L.Cooke,JAX,5,250,0,0,0,1,3,0,0,3,2,0,0,3,12,1,0,0,0,0,0,0
14,B.Kern,TEN,2,118,0,0,0,0,2,1,0,1,1,0,0,2,0,4,1,0,0,0,0,0
14,L.Edwards,NYJ,3,120,0,0,2,0,1,0,0,1,1,0,0,1,4,5,0,0,0,0,0,0
14,M.Darr,BUF,1,40,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0
14,J.Hekker,LA,3,146,0,0,0,1,2,1,0,1,0,0,0,1,22,2,1,0,0,0,0,0
14,P.O'Donnell,CHI,5,229,0,1,2,0,2,0,0,4,2,1,0,0,0,3,1,0,0,0,0,0
14,M.Palardy,CAR,4,158,0,0,2,1,1,0,0,2,0,0,0,1,19,4,0,0,0,0,0,0
14,B.Colquitt,CLE,3,143,0,0,2,0,0,0,0,0,0,0,0,1,6,4,1,0,0,0,0,0
14,M.Bosher,ATL,4,200,0,0,1,0,2,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0
14,J.Scott,GB,4,169,0,0,2,1,1,0,0,0,0,0,0,1,14,5,0,0,0,0,0,0
14,R.Sanchez,IND,6,278,0,2,2,0,2,0,0,2,1,0,0,2,18,4,0,0,0,0,0,0
14,T.Daniel,HOU,8,362,0,0,3,0,4,0,0,3,2,0,0,5,47,3,0,0,0,0,0,0
14,D.Colquitt,KC,3,111,0,0,1,0,1,0,0,2,1,0,0,1,55,5,2,0,0,0,0,0
14,S.Koch,BAL,3,158,0,0,0,1,3,0,0,1,0,0,0,2,13,4,0,0,0,0,0,0
14,R.Allen,NE,3,142,0,0,0,1,0,0,0,1,1,0,0,2,16,5,2,0,0,0,0,0
14,M.Haack,MIA,5,170,1,0,0,2,1,0,0,0,0,0,0,2,7,4,0,0,0,0,0,0
14,T.Morstead,NO,3,155,0,1,1,0,1,1,0,1,0,0,0,1,10,4,0,0,0,0,0,0
14,B.Anger,TB,5,225,1,0,2,0,1,1,0,1,0,0,0,2,29,2,2,0,0,0,0,0
14,T.Way,WAS,8,409,0,0,1,0,5,1,0,3,0,0,0,5,51,0,0,0,0,0,0,0
14,R.Dixon,NYG,6,258,0,0,2,1,1,0,0,1,1,1,1,2,-2,5,1,0,0,0,0,0
14,K.Huber,CIN,3,132,0,0,1,0,1,0,0,3,2,1,0,1,0,3,0,0,0,0,0,0
14,D.Jones,LAC,4,173,0,0,0,1,1,0,0,0,0,0,0,2,23,6,0,0,0,0,0,0
14,B.Pinion,SF,5,210,0,1,1,0,0,0,0,1,1,0,0,3,20,4,0,0,0,0,0,0
14,C.Wadman,DEN,6,287,0,1,1,0,4,0,0,2,0,0,0,3,26,2,0,0,0,0,0,0
14,A.Lee,ARI,6,299,0,1,2,0,4,0,0,3,0,0,0,3,8,1,1,0,0,0,0,0
14,S.Martin,DET,7,317,0,0,2,0,2,0,0,4,0,0,0,5,26,2,0,0,0,0,0,0
14,C.Jones,DAL,2,102,0,0,1,0,2,1,0,1,0,0,0,2,64,5,1,0,0,0,0,0
14,C.Johnston,PHI,6,276,0,0,4,0,3,0,0,3,0,0,0,2,15,3,1,0,0,0,0,0
14,J.Berry,PIT,3,116,0,0,2,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0
14,J.Townsend,OAK,4,194,0,0,1,0,3,0,0,1,0,0,0,3,28,4,0,0,0,0,0,0
14,M.Wile,MIN,5,213,0,0,1,1,0,0,0,1,0,0,0,3,17,1,0,0,0,0,0,0
14,M.Dickson,SEA,5,220,0,0,3,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0
15,D.Jones,LAC,2,83,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
15,D.Colquitt,KC,4,203,0,1,1,0,3,1,0,1,1,0,0,1,0,4,0,0,0,0,0,0
15,L.Edwards,NYJ,4,197,0,0,1,0,2,0,0,2,0,0,0,3,17,2,2,0,0,0,0,0
15,T.Daniel,HOU,3,137,0,0,0,1,2,0,0,0,0,0,0,2,22,7,0,0,0,0,0,0
15,C.Wadman,DEN,3,124,0,0,0,0,0,0,0,0,0,0,0,2,9,4,0,0,0,0,0,0
15,B.Colquitt,CLE,4,194,0,0,2,0,2,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0
15,M.Bosher,ATL,6,266,0,0,2,0,2,0,0,0,0,0,0,3,31,5,0,0,0,0,0,0
15,A.Lee,ARI,7,336,0,0,4,1,3,1,0,2,0,0,0,2,10,2,0,0,0,0,0,0
15,B.Anger,TB,4,163,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
15,S.Koch,BAL,3,127,0,0,0,2,1,0,0,1,0,0,0,1,12,4,0,0,0,0,0,0
15,S.Martin,DET,7,317,0,1,3,0,3,0,0,3,0,0,0,3,11,1,1,0,0,0,0,0
15,M.Darr,BUF,6,245,0,1,3,0,1,0,0,2,0,0,0,2,12,2,0,0,0,0,0,0
15,P.O'Donnell,CHI,4,177,0,0,0,1,1,0,0,2,2,2,0,1,0,4,0,0,0,0,0,0
15,J.Scott,GB,5,208,0,0,2,1,1,0,0,1,1,0,0,2,53,3,0,0,0,0,0,0
15,J.Townsend,OAK,6,229,0,0,4,0,0,0,0,1,0,0,0,1,4,4,0,0,0,0,0,0
15,K.Huber,CIN,5,216,0,0,2,0,1,0,0,1,0,0,0,3,22,6,0,0,0,0,0,0
15,R.Sanchez,IND,1,52,0,0,0,0,1,0,0,1,0,0,0,1,2,5,0,0,0,0,0,0
15,C.Jones,DAL,2,81,0,0,2,0,1,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0
15,T.Way,WAS,6,279,0,0,0,0,3,0,0,3,2,1,0,3,84,4,0,0,0,0,0,0
15,L.Cooke,JAX,5,262,0,0,2,0,2,2,1,3,1,0,0,3,11,2,0,0,0,0,0,0
15,M.Haack,MIA,7,351,0,1,0,1,3,2,0,0,0,0,0,5,116,2,0,0,0,0,0,0
15,M.Wile,MIN,3,127,0,0,0,2,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,0
15,R.Dixon,NYG,6,237,0,0,0,2,1,0,0,2,0,0,0,1,8,0,0,0,0,0,0,0
15,B.Kern,TEN,5,220,0,0,1,0,2,0,0,5,1,0,0,3,2,3,1,0,0,0,0,0
15,B.Pinion,SF,4,192,0,1,2,0,2,0,0,0,0,0,0,1,8,6,0,0,0,0,0,0
15,M.Dickson,SEA,8,426,0,2,0,1,6,2,0,3,2,2,1,3,30,3,1,0,0,0,0,0
15,J.Berry,PIT,2,78,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0
15,R.Allen,NE,5,216,0,0,1,0,1,0,0,3,2,1,1,0,0,2,0,0,0,0,0,0
15,J.Hekker,LA,3,169,0,0,2,0,3,1,0,0,0,0,0,1,13,5,0,0,0,0,0,0
15,C.Johnston,PHI,3,155,0,0,1,0,2,0,0,2,1,0,0,2,-2,6,1,0,0,0,0,0
15,M.Palardy,CAR,6,239,0,0,2,1,2,0,0,1,0,0,0,2,13,1,0,0,0,0,0,0
15,T.Morstead,NO,4,168,0,0,0,3,0,0,0,3,0,0,0,1,1,2,0,0,0,0,0,0
16,R.Sanchez,IND,4,186,0,0,0,0,1,1,0,3,2,2,0,1,0,4,0,0,0,0,0,0
16,R.Dixon,NYG,3,145,0,0,1,0,2,0,0,1,0,0,0,2,3,5,0,0,0,0,0,0
16,L.Cooke,JAX,5,188,0,0,3,0,0,0,0,4,0,0,0,2,12,2,1,0,0,0,0,0
16,M.Haack,MIA,6,278,0,0,1,1,4,0,0,3,0,0,0,4,46,1,1,0,0,0,0,0
16,M.Bosher,ATL,5,235,0,0,3,0,1,0,0,2,1,0,0,2,16,4,0,0,0,0,0,0
16,M.Palardy,CAR,3,128,0,0,2,0,1,0,0,1,0,0,0,1,9,2,0,0,0,0,0,0
16,B.Colquitt,CLE,2,88,1,0,1,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0
16,K.Huber,CIN,5,219,0,1,2,0,3,0,0,2,0,0,0,2,12,2,0,0,0,0,0,0
16,C.Jones,DAL,4,166,0,0,5,1,0,0,0,1,0,0,0,2,17,4,0,0,0,0,0,0
16,B.Anger,TB,2,102,0,0,1,0,1,0,0,0,0,0,0,1,13,4,1,0,0,0,0,0
16,S.Martin,DET,6,249,0,0,2,0,1,0,0,4,1,1,0,1,8,3,0,0,0,0,0,0
16,M.Wile,MIN,6,288,0,0,0,0,3,0,0,1,0,0,0,5,18,5,0,0,0,0,0,0
16,M.Darr,BUF,6,230,0,0,0,0,1,0,0,0,0,0,0,2,37,2,1,0,0,0,0,0
16,R.Allen,NE,6,259,0,0,0,1,2,0,0,3,2,0,0,2,12,4,0,0,0,0,0,0
16,J.Scott,GB,3,113,0,0,1,1,0,0,0,0,0,0,0,1,12,6,0,0,0,0,0,0
16,L.Edwards,NYJ,4,176,0,0,1,0,1,0,0,2,1,0,0,1,0,6,1,0,0,0,0,0
16,T.Daniel,HOU,4,161,0,0,1,1,1,0,0,2,0,0,0,1,11,4,1,0,0,0,0,0
16,C.Johnston,PHI,2,96,0,1,0,0,0,0,0,0,0,0,0,1,8,4,1,0,0,0,0,0
16,A.Lee,ARI,5,246,0,0,1,0,3,0,0,4,1,0,0,2,26,1,2,0,0,0,0,0
16,J.Hekker,LA,2,103,0,0,0,0,1,0,0,2,1,0,0,1,1,5,1,0,0,0,0,0
16,B.Pinion,SF,4,181,0,0,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
16,P.O'Donnell,CHI,3,119,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0
16,J.Berry,PIT,2,98,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
16,T.Morstead,NO,3,141,0,0,2,1,1,0,0,1,1,1,0,0,0,5,0,0,0,0,0,0
16,D.Colquitt,KC,3,144,0,0,0,0,1,0,0,1,1,0,0,2,13,5,0,0,0,0,0,0
16,M.Dickson,SEA,3,104,0,0,0,2,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0
16,C.Wadman,DEN,6,306,0,3,1,0,4,1,0,1,0,0,0,2,106,2,1,0,0,0,0,0
16,J.Townsend,OAK,5,225,0,0,4,0,1,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0
16,T.Way,WAS,2,107,0,0,1,0,2,0,0,0,0,0,0,1,16,4,0,0,0,0,0,0
16,B.Kern,TEN,4,169,0,0,2,1,1,0,0,4,2,0,0,0,0,3,1,0,0,0,0,0
16,D.Jones,LAC,7,291,0,0,3,1,0,0,0,2,1,1,0,2,17,2,0,0,0,0,0,0
16,S.Koch,BAL,3,150,0,0,1,0,2,0,0,1,0,0,0,2,33,4,2,0,0,0,0,0
